,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
PV2016_3021_15A0891,06-Nov-2016,21:00:00,2,5.000000,385,,0,9,52.7853,173.3983,21:00:04.650001 06-Nov-2016,FastGPS,52.7853,173.3983,,,9.8,-0.3,,,,15,10,20814,,,,27,15804,,,,18,32401,,,,8,21335,,,,11,27253,,,,28,8840,,,,30,982,,,,1,10681,,,,32,1716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,07-Nov-2016,00:02:00,2,5.000000,386,62,0,7,52.8086,173.3076,00:02:05.160001 07-Nov-2016,FastGPS,52.8086,173.3076,,,8.5,0.2,,,,15,11,27628,,,,1,3090,,,,22,23583,,,,23,25017,,,,3,26740,,,,28,2661,,,,14,1723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,07-Nov-2016,03:02:20,3,5.000000,387,62,0,5,52.8083,173.3085,03:02:24.640001 07-Nov-2016,FastGPS,52.8083,173.3085,,,5.8,-0.4,,,,15,9,19402,,,,6,26898,,,,19,10636,,,,23,16290,,,,17,32313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,07-Nov-2016,06:05:33,3,5.000000,388,62,0,4,52.8110,173.3362,01:57:06 07-Nov-2016,NP,,,,,,,,,,15,13,24649,,,,4,32062,,,,2,18542,,,,7,2970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,07-Nov-2016,09:08:49,3,5.000000,389,,0,9,52.7264,173.5057,09:08:53.660001 07-Nov-2016,FastGPS,52.7264,173.5057,,,4.0,-0.3,,,,15,20,8219,,,,24,26353,,,,15,56,,,,4,6444,,,,18,178,,,,17,13642,,,,13,10918,,,,28,28047,,,,5,18271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,07-Nov-2016,12:11:54,2,5.000000,390,62,0,7,52.6562,173.6082,12:11:58.190001 07-Nov-2016,FastGPS,52.6562,173.6082,,,12.5,-0.8,,,,15,25,32101,,,,32,14516,,,,10,22058,,,,12,4226,,,,14,681,,,,19,28252,,,,24,20090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,07-Nov-2016,18:15:13,2,5.000000,392,62,0,7,52.6781,173.6748,18:15:17.680001 07-Nov-2016,FastGPS,52.6781,173.6748,,,13.7,-0.3,,,,15,26,25961,,,,18,4783,,,,27,560,,,,8,5834,,,,10,32491,,,,7,23066,,,,16,18357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,07-Nov-2016,21:17:58,2,5.000000,393,62,0,8,52.6801,173.6410,21:18:01.700001 07-Nov-2016,FastGPS,52.6801,173.6410,,,6.4,-1.3,,,,15,27,6512,,,,32,7555,,,,22,24104,,,,11,20057,,,,10,5540,,,,8,15527,,,,18,14127,,,,14,31393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,08-Nov-2016,00:20:46,1,5.000000,394,62,0,6,52.6780,173.6511,00:20:49.790001 08-Nov-2016,FastGPS,52.6780,173.6511,,,6.5,-1.2,,,,15,17,31155,,,,14,8119,,,,23,11824,,,,19,28106,,,,1,6666,,,,3,30633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,08-Nov-2016,06:22:00,2,5.000000,396,,0,9,52.6488,173.7017,06:22:03.720001 08-Nov-2016,FastGPS,52.6488,173.7017,,,8.3,-1.3,,,,15,4,14260,,,,5,5086,,,,30,20875,,,,2,19462,,,,28,26277,,,,13,8483,,,,20,25112,,,,9,27424,,,,7,3562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,08-Nov-2016,09:42:01,2,5.000000,397,63,0,4,52.5110,173.7694,00:47:04.81 09-Nov-2016,FastGPS,52.6408,173.7154,,,0.2,-0.7,,,,15,10,24430,,,,24,25458,,,,28,17834,,,,18,7835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,08-Nov-2016,12:45:25,4,5.000000,398,63,0,8,52.6201,173.6803,12:45:28.760001 08-Nov-2016,FastGPS,52.6201,173.6803,,,5.2,-1.2,,,,15,12,4360,,,,6,21235,,,,2,5204,,,,14,16616,,,,24,26863,,,,32,6941,,,,19,19855,,,,25,25732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,08-Nov-2016,15:46:41,4,5.000000,399,63,0,7,52.5711,173.6884,15:46:46.250001 08-Nov-2016,FastGPS,52.5711,173.6884,,,10.8,0.3,,,,15,26,20390,,,,31,22504,,,,29,26992,,,,23,8599,,,,16,12637,,,,21,1721,,,,14,14850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,08-Nov-2016,18:47:00,2,5.000000,400,,0,9,52.5114,173.7466,18:47:05.290001 08-Nov-2016,FastGPS,52.5114,173.7466,,,15.5,0.3,,,,15,10,22809,,,,27,4554,,,,16,18436,,,,18,11836,,,,21,10076,,,,20,28678,,,,4,32325,,,,26,14046,,,,13,496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,09-Nov-2016,00:47:00,2,5.000000,402,63,1,8,52.5110,173.7694,00:47:04.81 09-Nov-2016,FastGPS,52.5110,173.7694,,,11.1,-0.2,,,,15,1,23380,,,,11,29791,,,,23,755,,,,3,29316,,,,22,15162,,,,17,1748,,,,31,28138,,,,19,4202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,09-Nov-2016,05:17:41,4,5.000000,403,,0,9,52.5127,173.7703,05:17:44.810001 09-Nov-2016,FastGPS,52.5127,173.7703,,,8.5,-1.2,,,,15,6,3640,,,,5,18798,,,,2,10770,,,,13,27829,,,,9,13437,,,,16,8784,,,,30,2258,,,,4,28270,,,,7,14841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,09-Nov-2016,08:37:55,2,5.000000,404,64,0,6,52.5709,173.7472,08:37:59.320001 09-Nov-2016,FastGPS,52.5709,173.7472,,,2.2,-0.7,,,,15,18,21637,,,,24,24117,,,,17,9712,,,,28,18205,,,,20,16556,,,,4,21254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,09-Nov-2016,11:38:00,1,5.000000,405,64,0,6,52.6067,173.6918,11:38:04.820001 09-Nov-2016,FastGPS,52.6067,173.6918,,,10.8,-0.2,,,,15,15,14863,,,,32,9618,,,,24,4450,,,,25,27685,,,,19,9775,,,,12,11003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,09-Nov-2016,14:43:20,3,5.000000,406,,0,9,52.6764,173.7403,14:43:24.320001 09-Nov-2016,FastGPS,52.6764,173.7403,,,8.3,-0.7,,,,15,14,20538,,,,31,22742,,,,29,24342,,,,32,7374,,,,26,2500,,,,25,1812,,,,21,22635,,,,2,31015,,,,12,31888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,09-Nov-2016,17:43:00,5,5.000000,407,64,0,5,52.6852,173.7570,17:43:04.870001 09-Nov-2016,FastGPS,52.6852,173.7570,,,2.6,-0.1,,,,15,27,17214,,,,7,24788,,,,26,26508,,,,20,3796,,,,8,20806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,09-Nov-2016,20:44:15,3,5.000000,408,64,0,8,52.6554,173.7278,20:44:19.350001 09-Nov-2016,FastGPS,52.6554,173.7278,,,3.8,-0.6,,,,15,11,29479,,,,10,9465,,,,1,11177,,,,8,1606,,,,27,9832,,,,28,9542,,,,16,11078,,,,22,28830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,09-Nov-2016,23:45:11,2,5.000000,409,,0,9,52.5922,173.7712,23:45:15.360001 09-Nov-2016,FastGPS,52.5922,173.7712,,,8.0,-0.6,,,,15,23,6795,,,,8,13450,,,,1,10682,,,,22,23593,,,,11,11584,,,,3,19144,,,,14,7039,,,,19,9901,,,,17,11941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,10-Nov-2016,02:47:03,2,5.000000,410,,0,9,52.5836,173.8301,02:47:06.880001 10-Nov-2016,FastGPS,52.5836,173.8301,,,12.3,-1.1,,,,15,6,16656,,,,23,16051,,,,19,15596,,,,17,7039,,,,2,10084,,,,7,24146,,,,3,16056,,,,22,15635,,,,9,10628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,10-Nov-2016,05:52:12,3,5.000000,411,64,0,8,52.5532,173.8963,05:52:15.870001 10-Nov-2016,FastGPS,52.5532,173.8962,,,3.6,-1.1,,,,15,15,15446,,,,4,27707,,,,2,21412,,,,20,18271,,,,13,16648,,,,5,15157,,,,30,935,,,,21,909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,10-Nov-2016,08:55:20,2,5.000000,412,64,0,7,52.5342,173.9648,08:55:23.910001 10-Nov-2016,FastGPS,52.5342,173.9648,,,7.1,-1.1,,,,15,18,28261,,,,20,12761,,,,24,21743,,,,10,27404,,,,4,14033,,,,30,17036,,,,13,17262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,10-Nov-2016,11:56:54,1,5.000000,413,,0,9,52.5204,173.9494,11:56:58.900001 10-Nov-2016,FastGPS,52.5204,173.9494,,,5.0,-0.1,,,,15,19,15140,,,,12,15772,,,,25,1194,,,,24,8456,,,,32,19222,,,,15,29301,,,,14,293,,,,17,2555,,,,6,13289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,10-Nov-2016,14:58:01,2,5.000000,414,64,0,8,52.4900,173.8122,14:58:05.400001 10-Nov-2016,FastGPS,52.4900,173.8122,,,6.6,-0.6,,,,15,29,31615,,,,25,24932,,,,31,6930,,,,26,10896,,,,2,26694,,,,23,28462,,,,14,30073,,,,16,28285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,10-Nov-2016,18:14:33,1,5.000000,415,65,0,4,52.4374,173.6977,21:02:19 10-Nov-2016,NN,52.4480,173.6950,,,0.5,-1.5,,,,15,7,24340,,,,27,30474,,,,26,31760,,,,8,21498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,10-Nov-2016,21:14:43,1,5.000000,416,65,0,8,52.4366,173.6974,21:14:47.43 10-Nov-2016,FastGPS,52.4366,173.6974,,,6.4,-0.6,,,,15,28,24914,,,,11,2304,,,,1,3530,,,,32,28340,,,,8,3607,,,,10,6773,,,,18,4074,,,,27,1122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,11-Nov-2016,00:17:38,4,5.000000,417,,0,9,52.4410,173.7470,00:17:42.950001 11-Nov-2016,FastGPS,52.4410,173.7470,,,9.9,-0.0,,,,15,23,18374,,,,11,21865,,,,1,16552,,,,22,13171,,,,17,10598,,,,9,29378,,,,3,32034,,,,14,14502,,,,19,19183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,11-Nov-2016,03:21:11,3,5.000000,418,,0,9,52.4687,173.8711,03:21:15.450001 11-Nov-2016,FastGPS,52.4687,173.8711,,,11.4,-0.5,,,,15,2,15305,,,,6,8218,,,,7,17455,,,,23,22549,,,,19,9993,,,,5,17594,,,,9,18642,,,,29,14054,,,,26,840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,11-Nov-2016,06:22:54,2,5.000000,419,65,0,7,52.5161,173.9793,06:22:59.460001 11-Nov-2016,FastGPS,52.5161,173.9793,,,11.8,0.5,,,,15,30,14481,,,,20,6772,,,,15,18005,,,,13,13710,,,,21,17416,,,,2,31759,,,,7,31351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,11-Nov-2016,09:46:25,1,5.000000,420,66,0,7,52.5144,173.9699,09:46:30.480001 11-Nov-2016,FastGPS,52.5144,173.9699,,,12.5,0.5,,,,15,17,7198,,,,28,28668,,,,19,24693,,,,13,15300,,,,24,27102,,,,4,8919,,,,10,31479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,11-Nov-2016,12:46:18,2,5.000000,421,66,0,6,52.5122,173.9765,12:46:23.460001 11-Nov-2016,FastGPS,52.5122,173.9765,,,19.6,0.5,,,,15,12,17593,,,,2,12248,,,,6,8124,,,,19,30410,,,,25,17046,,,,32,1756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,11-Nov-2016,15:46:08,4,5.000000,422,66,0,5,52.5474,173.9670,15:46:13.470001 11-Nov-2016,FastGPS,52.5474,173.9670,,,1.3,0.5,,,,15,29,10798,,,,21,13505,,,,25,457,,,,16,534,,,,23,20972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,11-Nov-2016,18:48:19,3,5.000000,423,66,0,8,52.6517,173.9924,18:48:23.990001 11-Nov-2016,FastGPS,52.6517,173.9924,,,9.5,-0.0,,,,15,18,30890,,,,10,11735,,,,16,26232,,,,21,9210,,,,27,23789,,,,7,24680,,,,26,28806,,,,8,31152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,11-Nov-2016,21:48:31,3,5.000000,424,66,0,8,52.7456,173.9167,21:48:35.000001 11-Nov-2016,FastGPS,52.7456,173.9167,,,11.2,-1.0,,,,15,32,25442,,,,10,24594,,,,8,22706,,,,27,20232,,,,1,10776,,,,14,9356,,,,3,18930,,,,22,18778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,12-Nov-2016,00:48:00,3,5.000000,425,,1,9,52.7516,173.9133,00:48:05.020001 12-Nov-2016,FastGPS,52.7516,173.9133,,,10.1,0.0,,,,15,3,24076,,,,31,19947,,,,22,27680,,,,17,8469,,,,23,15690,,,,6,1421,,,,19,28944,,,,1,17720,,,,11,5477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,12-Nov-2016,03:51:53,1,5.000000,426,,0,9,52.7518,173.9128,03:51:58.020001 12-Nov-2016,FastGPS,52.7518,173.9128,,,7.3,0.0,,,,15,9,1760,,,,2,24809,,,,6,29819,,,,5,21288,,,,7,25785,,,,4,24837,,,,29,17765,,,,30,1957,,,,23,903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,12-Nov-2016,06:52:03,2,5.000000,427,,0,9,52.7508,173.9131,06:52:08.53 12-Nov-2016,FastGPS,52.7508,173.9131,,,15.3,0.5,,,,15,30,22434,,,,28,10227,,,,5,6311,,,,7,10014,,,,4,5556,,,,15,13001,,,,20,32654,,,,21,6588,,,,13,21289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,12-Nov-2016,13:15:27,3,6.000000,429,67,0,7,52.6033,174.0637,13:15:31.02 12-Nov-2016,FastGPS,52.6033,174.0637,,,10.2,-2.0,,,,15,31,18188,,,,2,188,,,,6,32066,,,,25,686,,,,29,2171,,,,14,9988,,,,12,24318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,12-Nov-2016,16:15:09,2,6.000000,430,,0,9,52.6100,174.0563,16:15:14.06 12-Nov-2016,FastGPS,52.6100,174.0563,,,11.1,-0.9,,,,15,21,15139,,,,29,4381,,,,23,23436,,,,25,16966,,,,26,13674,,,,16,9831,,,,9,29205,,,,31,1255,,,,20,30246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,12-Nov-2016,19:15:08,3,6.000000,431,67,0,8,52.6655,174.0008,19:15:13.56 12-Nov-2016,FastGPS,52.6655,174.0008,,,6.2,-0.4,,,,15,18,9743,,,,26,31605,,,,21,13933,,,,27,12420,,,,10,16032,,,,30,376,,,,7,1204,,,,16,9140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,12-Nov-2016,22:15:10,2,6.000000,432,,0,9,52.7497,173.9171,22:15:15.58 12-Nov-2016,FastGPS,52.7497,173.9171,,,7.3,-0.4,,,,15,8,7340,,,,22,20422,,,,32,18548,,,,14,31886,,,,1,29226,,,,10,865,,,,11,25062,,,,17,8044,,,,27,15179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,13-Nov-2016,01:15:00,4,6.000000,433,67,1,7,52.7514,173.9131,01:15:05.08 13-Nov-2016,FastGPS,52.7514,173.9131,,,8.2,-0.9,,,,15,6,24454,,,,19,28769,,,,17,5363,,,,9,17840,,,,2,20385,,,,23,19767,,,,12,26153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,13-Nov-2016,04:35:00,1,6.000000,434,67,0,7,52.7514,173.9128,04:35:05.07 13-Nov-2016,FastGPS,52.7514,173.9128,,,6.6,-0.9,,,,15,2,13658,,,,4,24481,,,,7,25110,,,,29,5832,,,,9,23034,,,,5,32260,,,,30,4814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,13-Nov-2016,07:38:22,2,6.000000,435,,0,9,52.6572,173.9396,07:38:27.1 13-Nov-2016,FastGPS,52.6572,173.9396,,,6.1,-0.9,,,,15,21,29371,,,,18,5115,,,,5,27542,,,,24,5529,,,,15,22907,,,,4,13798,,,,13,25673,,,,20,3498,,,,28,8057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,13-Nov-2016,13:43:31,3,6.000000,437,67,0,8,52.5969,174.0699,13:43:35.14 13-Nov-2016,FastGPS,52.5969,174.0699,,,10.7,-1.9,,,,15,31,6472,,,,14,15572,,,,32,20114,,,,12,5028,,,,2,8250,,,,26,23843,,,,29,24166,,,,6,1542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,13-Nov-2016,16:46:10,2,6.000000,438,67,0,7,52.5953,174.0569,16:46:14.12 13-Nov-2016,FastGPS,52.5953,174.0569,,,7.9,-1.9,,,,15,29,2146,,,,16,3848,,,,5,3582,,,,20,11484,,,,26,1002,,,,31,21234,,,,27,17426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,13-Nov-2016,19:48:08,3,6.000000,439,,0,9,52.6501,173.9864,19:48:12.12 13-Nov-2016,FastGPS,52.6501,173.9864,,,6.1,-1.9,,,,15,10,29092,,,,18,12219,,,,27,2604,,,,21,29275,,,,8,20240,,,,30,8304,,,,7,27091,,,,15,16848,,,,1,14748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,13-Nov-2016,22:48:11,1,6.000000,440,67,0,7,52.7512,173.9130,22:48:15.66 13-Nov-2016,FastGPS,52.7512,173.9130,,,11.0,-1.3,,,,15,17,286,,,,28,7425,,,,1,13560,,,,3,26209,,,,22,30963,,,,11,18516,,,,32,17614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,14-Nov-2016,01:48:53,1,6.000000,441,,0,9,52.7518,173.9127,01:48:57.17 14-Nov-2016,FastGPS,52.7518,173.9127,,,6.6,-1.8,,,,15,6,6950,,,,23,13317,,,,31,15582,,,,19,21211,,,,9,16430,,,,2,11227,,,,17,30912,,,,3,24797,,,,22,6516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,14-Nov-2016,04:51:57,2,6.000000,442,67,0,8,52.7516,173.9127,04:52:02.18 14-Nov-2016,FastGPS,52.7516,173.9127,,,7.5,-0.8,,,,15,7,12738,,,,30,16114,,,,5,3826,,,,9,31836,,,,6,20135,,,,13,32524,,,,29,23205,,,,2,17793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,14-Nov-2016,07:57:32,2,6.000000,443,,0,9,52.6457,174.0221,07:57:37.19 14-Nov-2016,FastGPS,52.6457,174.0221,,,6.5,-0.8,,,,15,20,16390,,,,15,4632,,,,18,22127,,,,21,31518,,,,4,2156,,,,13,19230,,,,24,6247,,,,5,27332,,,,30,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,14-Nov-2016,10:58:57,3,6.000000,444,67,0,7,52.5901,174.0894,10:59:02.19 14-Nov-2016,FastGPS,52.5901,174.0894,,,10.5,-0.8,,,,15,10,32302,,,,18,23416,,,,15,27100,,,,12,5568,,,,32,5461,,,,25,5546,,,,19,23437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,14-Nov-2016,14:00:23,1,6.000000,445,67,0,7,52.5225,174.1490,14:00:28.2 14-Nov-2016,FastGPS,52.5225,174.1490,,,9.3,-0.8,,,,15,31,26581,,,,14,17300,,,,32,9854,,,,26,16420,,,,25,19848,,,,29,6786,,,,12,30640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,14-Nov-2016,17:02:12,1,6.000000,446,67,0,5,52.5220,174.1239,17:02:17.72 14-Nov-2016,FastGPS,52.5220,174.1239,,,0.2,-0.3,,,,15,26,19311,,,,29,12608,,,,21,6853,,,,20,31026,,,,27,17096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,15-Nov-2016,08:32:06,1,6.000000,451,,0,9,52.5513,173.9104,08:32:10.26 15-Nov-2016,FastGPS,52.5513,173.9104,,,9.0,-1.7,,,,15,15,30084,,,,20,16886,,,,24,8604,,,,13,19528,,,,28,2354,,,,4,17354,,,,18,18630,,,,17,32415,,,,30,26538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,15-Nov-2016,14:37:22,1,6.000000,453,68,0,5,52.5249,173.9425,14:37:26.31 15-Nov-2016,FastGPS,52.5249,173.9425,,,5.6,-1.7,,,,15,29,5889,,,,26,17425,,,,23,2902,,,,31,13470,,,,2,1686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,15-Nov-2016,20:42:47,1,6.000000,455,68,0,8,52.5998,173.9222,20:42:52.79 15-Nov-2016,FastGPS,52.5998,173.9222,,,6.0,-0.2,,,,15,22,11542,,,,27,13998,,,,1,3285,,,,10,10123,,,,8,14260,,,,11,10142,,,,32,32132,,,,28,30170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,16-Nov-2016,02:46:00,2,6.000000,457,68,1,7,52.7516,173.9136,02:46:05.31 16-Nov-2016,FastGPS,52.7516,173.9136,,,4.2,-0.7,,,,15,2,1193,,,,6,6101,,,,9,9651,,,,5,9961,,,,23,16828,,,,7,10256,,,,19,28456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,16-Nov-2016,06:19:00,1,6.000000,458,,0,9,52.7513,173.9131,06:19:05.8 16-Nov-2016,FastGPS,52.7513,173.9131,,,6.9,-0.2,,,,15,13,7972,,,,5,27705,,,,4,25207,,,,20,13612,,,,30,11594,,,,28,17692,,,,15,3934,,,,7,26501,,,,21,4042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,16-Nov-2016,09:19:17,1,6.000000,459,68,0,8,52.7498,173.9136,09:19:21.82 16-Nov-2016,FastGPS,52.7498,173.9136,,,4.2,-1.2,,,,15,4,24675,,,,17,18248,,,,15,15073,,,,19,23918,,,,13,31173,,,,28,13198,,,,24,7715,,,,10,12044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,16-Nov-2016,12:21:28,2,6.000000,460,,0,9,52.6413,173.8535,12:21:32.82 16-Nov-2016,FastGPS,52.6413,173.8535,,,7.3,-1.2,,,,15,31,12578,,,,22,3337,,,,25,2960,,,,14,290,,,,32,30346,,,,19,9829,,,,6,29105,,,,24,23990,,,,12,17839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,16-Nov-2016,18:41:39,2,6.000000,462,69,0,5,52.6213,173.9036,18:41:43.820001 16-Nov-2016,FastGPS,52.6213,173.9036,,,3.0,-1.2,,,,15,8,5810,,,,7,26806,,,,27,28940,,,,30,20085,,,,16,17477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PV2016_3021_15A0891,17-Nov-2016,03:43:37,2,6.000000,465,69,0,8,52.7502,173.9142,03:43:41.370001 17-Nov-2016,FastGPS,52.7502,173.9142,,,4.0,-1.6,,,,15,29,30315,,,,9,10761,,,,7,24732,,,,5,3394,,,,4,11244,,,,6,25062,,,,26,24814,,,,2,29242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
